enterprise_id,week_start,week_of_year,inflow_total,inflow_upi,inflow_cash,txn_count,counterparty_count,top_cp_share,outflow_inventory,outflow_fixed,outflow_emi,outflow_total,net_cash_flow,closing_balance,mandi_price_index,rainfall_mm,festival_intensity
ENT0090,2024-12-30,1,8609.33,1831.63,6777.7,15,6,0.3485,4674.42,1621.78,1765.17,8061.37,547.96,44307.06,107.93,0.0,0.205
ENT0090,2025-01-06,2,16427.91,4364.68,12063.23,26,7,0.3909,8909.7,1448.36,1765.17,12123.22,4304.69,44131.41,107.45,0.0,0.251
ENT0090,2025-01-13,3,15592.85,3885.84,11707.01,25,9,0.3522,8423.88,1518.63,1765.17,11707.67,3885.18,44359.0,105.79,10.1,0.201
ENT0090,2025-01-20,4,11903.26,3305.16,8598.1,18,9,0.356,6415.52,1645.87,1765.17,9826.56,2076.7,43787.71,104.8,10.4,0.103
ENT0090,2025-01-27,5,10315.89,2429.79,7886.1,17,8,0.3668,5550.66,1513.91,1765.17,8829.74,1486.14,42910.9,104.1,8.2,0.035
ENT0090,2025-02-03,6,10507.44,2699.35,7808.09,18,7,0.3777,5616.34,1529.28,1765.17,8910.79,1596.65,41893.57,101.37,1.6,0.016
ENT0090,2025-02-10,7,13520.16,4603.97,8916.19,18,9,0.3355,7180.37,1532.06,1765.17,10477.6,3042.56,41931.84,98.8,8.2,0.042
ENT0090,2025-02-17,8,13196.48,4395.94,8800.54,18,8,0.3575,7007.24,1678.26,1765.17,10450.67,2745.8,42170.88,98.73,0.3,0.124
ENT0090,2025-02-24,9,11603.51,3844.77,7758.74,22,9,0.389,6141.69,1605.66,1765.17,9512.52,2090.99,42486.58,97.48,1.6,0.242
ENT0090,2025-03-03,10,20085.32,7034.81,13050.51,36,9,0.3889,10532.52,1746.88,1765.17,14044.56,6040.76,44660.16,93.91,0.0,0.307
ENT0090,2025-03-10,11,9421.13,2392.64,7028.48,9,6,0.3626,4944.16,1572.34,1765.17,8281.67,1139.46,42562.66,94.2,3.3,0.26
ENT0090,2025-03-17,12,10835.21,3383.64,7451.57,20,6,0.3449,5682.31,1589.58,1765.17,9037.06,1798.15,41783.94,93.94,1.7,0.171
ENT0090,2025-03-24,13,10719.21,3486.17,7233.04,21,7,0.3727,5601.5,1633.53,1765.17,9000.2,1719.01,41526.11,92.61,0.0,0.138
ENT0090,2025-03-31,14,12503.25,3878.69,8624.57,22,10,0.3851,6499.57,1557.03,1765.17,9821.77,2681.48,42076.3,90.69,2.8,0.179
ENT0090,2025-04-07,15,15921.92,4297.95,11623.97,20,7,0.3721,8287.88,1483.03,1765.17,11536.09,4385.83,43238.99,91.18,3.9,0.255
ENT0090,2025-04-14,16,15366.32,5473.51,9892.82,20,10,0.3965,7999.13,1578.36,1765.17,11342.66,4023.66,43818.03,91.2,17.0,0.323
ENT0090,2025-04-21,17,13646.6,4805.72,8840.88,23,9,0.363,7149.1,1547.41,1765.17,10461.67,3184.93,44028.97,93.54,13.9,0.35
ENT0090,2025-04-28,18,10164.37,3241.71,6922.67,24,6,0.3421,5328.34,1596.28,1765.17,8689.79,1474.59,41758.19,93.79,11.6,0.323
ENT0090,2025-05-05,19,15352.61,5632.01,9720.59,23,9,0.3565,8054.32,1559.09,1765.17,11378.58,3974.02,42838.73,94.08,16.6,0.254
ENT0090,2025-05-12,20,9745.93,3402.64,6343.29,19,6,0.3685,5109.53,1643.04,1765.17,8517.74,1228.19,42064.45,93.83,19.7,0.17
ENT0090,2025-05-19,21,10825.06,3987.37,6837.68,15,8,0.3544,5689.57,1578.41,1765.17,9033.15,1791.91,41998.3,94.78,23.1,0.097
ENT0090,2025-05-26,22,11256.37,3667.64,7588.73,25,8,0.358,5929.14,1481.74,1765.17,9176.04,2080.33,41871.41,95.6,23.2,0.047
ENT0090,2025-06-02,23,9538.89,3475.47,6063.41,16,9,0.3877,5046.04,1557.19,1765.17,8368.4,1170.49,40473.51,97.26,34.5,0.02
ENT0090,2025-06-09,24,9449.63,3483.07,5966.56,11,6,0.3522,4994.77,1512.71,1765.17,8272.65,1176.98,38977.77,96.94,36.9,0.011
ENT0090,2025-06-16,25,13307.71,4765.47,8542.24,19,8,0.3418,7031.65,1768.43,1765.17,10565.25,2742.46,39036.54,96.81,39.6,0.022
ENT0090,2025-06-23,26,15029.93,4339.96,10689.97,22,8,0.3846,7939.51,1610.13,1765.17,11314.81,3715.11,40257.77,96.7,55.5,0.062
ENT0090,2025-06-30,27,11484.06,4341.58,7142.48,20,10,0.3813,6089.07,1660.92,1765.17,9515.16,1968.91,39466.39,98.16,59.3,0.12
ENT0090,2025-07-07,28,8446.81,3243.77,5203.04,11,6,0.3477,4505.67,1598.75,1765.17,7869.59,577.22,38461.88,100.55,49.7,0.15
ENT0090,2025-07-14,29,12352.75,4352.95,7999.8,19,7,0.3826,6591.04,1760.69,1765.17,10116.91,2235.84,39049.29,100.66,61.8,0.12
ENT0090,2025-07-21,30,9832.15,3951.06,5881.08,24,6,0.3458,5248.79,1508.28,1765.17,8522.23,1309.92,38715.37,100.87,69.3,0.062
ENT0090,2025-07-28,31,11861.67,4696.65,7165.03,17,7,0.354,6350.09,1544.09,1765.17,9659.34,2202.33,39334.63,102.01,68.9,0.021
ENT0090,2025-08-04,32,11660.15,4720.32,6939.83,20,7,0.3463,6249.73,1698.35,1765.17,9713.25,1946.91,39931.13,102.5,66.5,0.005
ENT0090,2025-08-11,33,7685.62,2960.07,4725.55,11,5,0.3593,4139.4,1565.38,1765.17,7469.95,215.67,38520.81,104.5,57.1,0.004
ENT0090,2025-08-18,34,10432.53,3642.34,6790.19,17,7,0.3797,5592.17,1547.44,1765.17,8904.78,1527.75,37708.98,102.53,47.3,0.011
ENT0090,2025-08-25,35,12935.39,4575.58,8359.81,24,6,0.3738,6930.34,1561.96,1765.17,10257.47,2677.92,38071.34,102.33,40.6,0.029
ENT0090,2025-09-01,36,11478.29,4922.76,6555.52,10,9,0.3521,6147.19,1769.34,1765.17,9681.7,1796.59,38465.64,102.16,43.4,0.066
ENT0090,2025-09-08,37,9835.62,3731.27,6104.35,17,7,0.3722,5240.77,1779.34,1765.17,8785.27,1050.35,37908.57,100.11,37.7,0.135
ENT0090,2025-09-15,38,14744.36,5782.25,8962.11,23,11,0.3761,7847.7,1639.68,1765.17,11252.54,3491.82,39474.64,99.67,37.4,0.25
ENT0090,2025-09-22,39,10174.43,4529.9,5644.53,18,8,0.3875,5409.6,1622.31,1765.17,8797.08,1377.35,38997.09,99.25,30.9,0.412
ENT0090,2025-09-29,40,16343.12,5881.41,10461.72,27,10,0.3756,8697.7,1670.6,1765.17,12133.47,4209.65,40634.78,99.63,18.6,0.612
ENT0090,2025-10-06,41,15474.2,5875.48,9598.72,25,12,0.3832,8274.46,1638.27,1765.17,11677.9,3796.3,42436.02,101.54,7.7,0.821
ENT0090,2025-10-13,42,20099.14,9155.01,10944.13,35,11,0.3697,10753.05,1620.6,1765.17,14138.83,5960.32,45566.83,101.75,9.6,1.007
ENT0090,2025-10-20,43,18555.16,8132.27,10422.88,29,10,0.3521,9906.99,1570.64,1765.17,13242.8,5312.36,47433.18,100.93,9.9,1.146
ENT0090,2025-10-27,44,22020.58,8364.96,13655.62,45,10,0.3717,11765.66,1557.73,1765.17,15088.56,6932.02,50444.93,101.22,5.0,1.219
ENT0090,2025-11-03,45,26131.69,11247.47,14884.22,40,14,0.3927,14015.93,1646.78,1765.17,17427.88,8703.81,54971.56,102.78,0.9,1.198
ENT0090,2025-11-10,46,21779.17,9861.83,11917.33,42,9,0.3938,11652.97,1617.64,1765.17,15035.78,6743.39,57125.21,101.78,4.6,1.057
ENT0090,2025-11-17,47,19876.48,8316.34,11560.14,28,9,0.3168,10608.94,1728.82,1765.17,14102.93,5773.55,59265.2,100.79,0.0,0.808
ENT0090,2025-11-24,48,17375.3,7158.75,10216.55,28,8,0.381,9290.22,1585.76,1765.17,12641.15,4734.14,59829.88,101.5,0.0,0.522
ENT0090,2025-12-01,49,9882.94,4038.73,5844.22,18,6,0.3585,5280.03,1533.81,1765.17,8579.01,1303.94,57787.46,101.18,2.8,0.282
ENT0090,2025-12-08,50,13099.28,6400.75,6698.54,18,8,0.3764,7009.68,1493.25,1765.17,10268.11,2831.18,56353.32,101.84,0.0,0.134
ENT0090,2025-12-15,51,13224.09,6591.81,6632.29,18,8,0.3411,7072.48,1545.9,1765.17,10383.54,2840.55,54913.28,101.61,1.8,0.082
ENT0090,2025-12-22,52,14292.07,7056.56,7235.51,23,10,0.3598,7654.32,1494.98,1765.17,10914.46,3377.61,53240.08,102.17,1.8,0.119
ENT0090,2025-12-29,1,13217.83,6767.47,6450.36,26,7,0.3363,7050.8,1701.3,1765.17,10517.27,2700.57,50158.17,100.56,0.0,0.205
ENT0090,2026-01-05,2,15857.02,8203.9,7653.12,27,8,0.3598,8449.46,1572.64,1765.17,11787.27,4069.75,48487.81,100.12,0.0,0.251
ENT0090,2026-01-12,3,11055.19,4835.55,6219.64,26,8,0.3806,5880.04,1545.92,1765.17,9191.13,1864.06,45493.29,99.39,8.7,0.201
ENT0090,2026-01-19,4,18894.62,9765.67,9128.95,34,9,0.3773,9999.85,1645.43,1765.17,13410.45,5484.17,45969.05,97.44,0.0,0.103
ENT0090,2026-01-26,5,13728.26,6783.19,6945.07,21,7,0.4113,7221.25,1770.86,1765.17,10757.28,2970.98,45927.72,95.08,0.0,0.035
ENT0090,2026-02-02,6,10175.96,5613.6,4562.37,6,5,0.3581,5355.58,1572.51,1765.17,8693.26,1482.7,44863.03,95.28,0.0,0.016
ENT0090,2026-02-09,7,16159.04,9698.2,6460.84,21,9,0.3509,8482.09,1517.87,1765.17,11765.13,4393.92,45981.02,94.29,0.3,0.042
ENT0090,2026-02-16,8,10402.06,5166.22,5235.84,16,7,0.3961,5434.64,1574.96,1765.17,8774.77,1627.29,44691.06,92.53,0.3,0.124
ENT0090,2026-02-23,9,13815.88,6870.64,6945.24,17,8,0.3341,7204.36,1463.86,1765.17,10433.38,3382.5,44833.65,91.83,0.0,0.242
ENT0090,2026-03-02,10,14505.08,7236.1,7268.98,23,11,0.3723,7577.09,1648.3,1765.17,10990.56,3514.51,44677.23,92.48,7.7,0.307
ENT0090,2026-03-09,11,12853.36,6638.29,6215.07,22,9,0.3785,6657.97,1653.44,1765.17,10076.58,2776.78,44636.38,89.41,0.0,0.26
ENT0090,2026-03-16,12,12959.51,6806.24,6153.27,20,8,0.3222,6672.78,1571.52,1765.17,10009.47,2950.04,43589.56,87.29,3.4,0.171
ENT0090,2026-03-23,13,13133.99,7897.52,5236.47,21,10,0.3466,6734.36,1518.91,1765.17,10018.44,3115.55,43030.38,85.84,10.9,0.138
ENT0090,2026-03-30,14,10861.08,5760.55,5100.53,26,9,0.3411,5586.14,1811.27,1765.17,9162.58,1698.5,42461.09,86.91,0.0,0.179
ENT0090,2026-04-06,15,14725.08,7614.76,7110.32,25,8,0.3851,7571.16,1510.66,1765.17,10846.99,3878.09,42752.47,86.8,0.9,0.255
ENT0090,2026-04-13,16,14478.37,7736.35,6742.02,24,10,0.3556,7454.07,1547.29,1765.17,10766.53,3711.84,43439.42,87.26,0.0,0.323
ENT0090,2026-04-20,17,21469.36,11016.46,10452.9,32,14,0.3632,11006.71,1609.17,1765.17,14381.05,7088.32,46191.8,85.79,0.8,0.35
ENT0090,2026-04-27,18,19283.42,9477.0,9806.42,32,13,0.3362,9846.93,1677.08,1765.17,13289.18,5994.24,47536.46,84.44,6.3,0.323
ENT0090,2026-05-04,19,11952.0,6469.49,5482.51,18,9,0.3522,6109.01,1594.37,1765.17,9468.55,2483.44,46551.04,84.77,19.4,0.254
ENT0090,2026-05-11,20,12828.09,7949.05,4879.04,29,9,0.3526,6556.87,1609.27,1765.17,9931.31,2896.78,46317.33,84.77,25.0,0.17
ENT0090,2026-05-18,21,11185.52,6490.25,4695.28,21,8,0.3641,5727.09,1656.34,1765.17,9148.6,2036.92,45638.6,85.35,15.4,0.097
ENT0090,2026-05-25,22,11709.96,6359.94,5350.01,25,10,0.3623,5994.01,1885.7,1765.17,9644.87,2065.08,45556.74,85.26,32.8,0.047
ENT0090,2026-06-01,23,14474.48,8278.95,6195.53,25,7,0.3978,7419.19,1560.57,1765.17,10744.94,3729.54,46100.79,85.73,25.7,0.02
ENT0090,2026-06-08,24,11799.14,7560.82,4238.32,25,10,0.3823,6055.32,1565.99,1765.17,9386.48,2412.67,45374.71,86.15,40.2,0.011
ENT0090,2026-06-15,25,11081.01,6374.51,4706.5,14,8,0.3329,5705.58,1597.81,1765.17,9068.55,2012.46,43253.55,87.29,33.3,0.022
ENT0090,2026-06-22,26,14054.83,7681.26,6373.57,24,7,0.3888,7262.81,1661.9,1765.17,10689.88,3364.95,42136.38,88.56,38.4,0.062
ENT0090,2026-06-29,27,8772.97,5081.38,3691.59,11,5,0.386,4517.55,1822.62,1765.17,8105.33,667.63,40306.92,87.32,43.1,0.12
ENT0090,2026-07-06,28,11886.37,7135.84,4750.53,18,5,0.3698,6088.88,1597.56,1765.17,9451.6,2434.76,40129.73,85.52,62.4,0.15
ENT0090,2026-07-13,29,16754.44,10010.92,6743.53,28,10,0.3881,8622.73,1651.6,1765.17,12039.5,4714.94,41827.2,87.13,50.1,0.12
ENT0091,2024-07-22,30,34646.91,12111.74,22535.17,65,26,0.677,20905.79,4996.66,6650.85,32553.3,2093.61,64618.37,96.84,115.6,0.062
ENT0091,2024-07-29,31,31101.21,12124.93,18976.28,47,26,0.678,18798.0,5640.63,6650.85,31089.49,11.73,60009.06,98.48,119.6,0.021
ENT0091,2024-08-05,32,48167.13,16666.87,31500.26,84,35,0.6878,29194.91,5031.35,6650.85,40877.11,7290.02,64114.68,101.3,103.4,0.005
ENT0091,2024-08-12,33,29884.32,13682.28,16202.05,51,27,0.6726,18097.21,5731.59,6650.85,30479.65,-595.33,61341.3,100.39,110.1,0.004
ENT0091,2024-08-19,34,54918.27,23483.6,31434.67,101,38,0.6764,33298.47,5181.9,6650.85,45131.22,9787.05,67002.55,101.65,94.6,0.011
ENT0091,2024-08-26,35,35454.9,13745.95,21708.94,64,29,0.653,21486.9,5731.58,6650.85,33869.32,1585.57,65494.92,101.16,94.9,0.029
ENT0091,2024-09-02,36,46827.27,18897.01,27930.26,78,33,0.6355,28416.41,5139.11,6650.85,40206.37,6620.9,67731.18,102.5,62.9,0.066
ENT0091,2024-09-09,37,48675.35,20116.45,28558.9,86,34,0.7229,29554.64,5081.79,6650.85,41287.28,7388.07,69701.33,103.08,61.5,0.135
ENT0091,2024-09-16,38,37711.48,15493.61,22217.87,65,28,0.6733,22863.11,5298.54,6650.85,34812.5,2898.98,68816.34,101.54,45.3,0.25
ENT0091,2024-09-23,39,52990.31,21238.08,31752.24,97,35,0.6773,32182.7,5130.16,6650.85,43963.72,9026.6,72756.04,103.34,40.4,0.412
ENT0091,2024-09-30,40,53961.0,26136.97,27824.03,96,38,0.6848,32767.92,5261.54,6650.85,44680.31,9280.69,75132.31,103.21,37.7,0.612
ENT0091,2024-10-07,41,62910.98,24166.95,38744.03,120,39,0.6973,38198.81,5792.43,6650.85,50642.1,12268.88,79997.73,103.1,27.2,0.821
ENT0091,2024-10-14,42,73914.24,29415.57,44498.67,131,42,0.6989,44843.41,5178.69,6650.85,56672.95,17241.29,85884.75,102.27,20.0,1.007
ENT0091,2024-10-21,43,71848.41,29863.23,41985.19,127,42,0.704,43573.35,5370.53,6650.85,55594.73,16253.68,90723.54,101.87,15.0,1.146
ENT0091,2024-10-28,44,54505.02,23802.16,30702.86,96,34,0.6949,33083.01,5765.0,6650.85,45498.85,9006.16,90251.09,102.73,12.8,1.219
ENT0091,2024-11-04,45,61999.44,29857.87,32141.57,111,36,0.678,37632.71,5387.8,6650.85,49671.36,12328.08,92557.91,102.75,2.2,1.198
ENT0091,2024-11-11,46,52495.81,22314.04,30181.78,98,36,0.7087,31882.07,5632.23,6650.85,44165.16,8330.65,92899.23,103.33,10.0,1.057
ENT0091,2024-11-18,47,50951.21,22742.18,28209.03,90,35,0.6798,30960.1,5474.13,6650.85,43085.08,7866.14,92737.89,103.87,7.8,0.808
ENT0091,2024-11-25,48,56141.57,24951.98,31189.6,100,37,0.704,34168.19,5596.62,6650.85,46415.66,9725.91,93723.54,105.54,4.9,0.522
ENT0091,2024-12-02,49,52542.61,22818.35,29724.26,96,37,0.6526,31962.16,5306.04,6650.85,43919.06,8623.55,92867.63,105.02,5.0,0.282
ENT0091,2024-12-09,50,49370.72,23594.21,25776.51,85,33,0.7094,29974.72,5481.02,6650.85,42106.59,7264.13,90113.62,103.01,2.8,0.134
ENT0091,2024-12-16,51,45664.38,20886.08,24778.31,85,32,0.6656,27753.4,5827.59,6650.85,40231.84,5432.54,86178.06,104.09,12.9,0.082
ENT0091,2024-12-23,52,47880.86,22890.52,24990.35,85,34,0.6544,29079.86,5236.49,6650.85,40967.21,6913.65,84512.13,103.35,0.0,0.119
ENT0091,2024-12-30,1,42263.21,18743.87,23519.34,72,32,0.6574,25692.58,5436.35,6650.85,37779.78,4483.43,81215.23,104.35,0.0,0.205
ENT0091,2025-01-06,2,59172.4,26033.46,33138.94,99,37,0.6875,35972.45,5146.17,6650.85,47769.48,11402.92,83305.94,104.36,0.0,0.251
ENT0091,2025-01-13,3,51361.74,23100.87,28260.87,88,34,0.7291,31203.46,5607.03,6650.85,43461.33,7900.4,82703.7,103.67,0.0,0.201
ENT0091,2025-01-20,4,43718.79,20675.3,23043.49,78,35,0.6795,26556.51,4897.15,6650.85,38104.51,5614.28,80387.77,103.53,0.0,0.103
ENT0091,2025-01-27,5,52140.02,26140.97,25999.05,94,36,0.6811,31727.08,5245.38,6650.85,43623.31,8516.71,80621.32,105.35,0.0,0.035
ENT0091,2025-02-03,6,38712.96,20696.52,18016.44,68,32,0.6988,23600.54,5598.34,6650.85,35849.73,2863.23,77390.15,107.32,0.0,0.016
ENT0091,2025-02-10,7,43677.9,21002.38,22675.53,73,30,0.6719,26611.94,5283.14,6650.85,38545.93,5131.97,76747.77,106.7,2.2,0.042
ENT0091,2025-02-17,8,51778.36,27721.05,24057.31,92,34,0.6804,31532.1,4867.57,6650.85,43050.52,8727.84,78350.24,106.19,0.6,0.124
ENT0091,2025-02-24,9,37296.35,18728.37,18567.98,61,31,0.6764,22726.67,5122.28,6650.85,34499.81,2796.54,75974.51,106.84,0.0,0.242
ENT0091,2025-03-03,10,69874.46,32645.02,37229.44,121,41,0.7227,42506.34,5144.38,6650.85,54301.57,15572.89,81521.58,105.05,6.1,0.307
ENT0091,2025-03-10,11,41714.26,20635.95,21078.31,79,31,0.6849,25369.21,5759.13,6650.85,37779.18,3935.08,78051.52,104.77,5.5,0.26
ENT0091,2025-03-17,12,41353.43,21424.89,19928.54,74,30,0.6984,25133.07,5537.9,6650.85,37321.82,4031.61,76411.75,104.08,0.7,0.171
ENT0091,2025-03-24,13,44363.52,23259.63,21103.89,82,34,0.6692,26956.59,5566.24,6650.85,39173.69,5189.83,75659.94,103.85,0.0,0.138
ENT0091,2025-03-31,14,50912.03,24865.05,26046.98,97,36,0.6606,30887.82,5005.29,6650.85,42543.96,8368.07,77571.14,102.26,7.0,0.179
ENT0091,2025-04-07,15,53188.24,26380.42,26807.82,95,36,0.6967,32191.48,5324.09,6650.85,44166.42,9021.82,79417.69,99.83,6.5,0.255
ENT0091,2025-04-14,16,61374.93,30717.71,30657.22,114,39,0.6885,37038.36,5753.67,6650.85,49442.87,11932.06,82361.06,96.97,0.0,0.323
ENT0091,2025-04-21,17,46646.82,23720.03,22926.79,85,33,0.704,28102.71,5566.82,6650.85,40320.38,6326.44,81835.44,95.34,10.1,0.35
ENT0091,2025-04-28,18,49305.58,26007.5,23298.08,86,34,0.6657,29680.13,5189.43,6650.85,41520.41,7785.17,80737.68,94.56,15.6,0.323
ENT0091,2025-05-05,19,34532.69,19988.91,14543.78,61,28,0.6815,20776.26,5536.18,6650.85,32963.29,1569.4,76810.51,94.06,13.1,0.254
ENT0091,2025-05-12,20,36130.76,18551.22,17579.54,62,31,0.6576,21786.26,4991.8,6650.85,33428.92,2701.85,75064.83,96.18,24.8,0.17
ENT0091,2025-05-19,21,41849.66,20120.38,21729.29,78,31,0.6735,25268.13,5099.52,6650.85,37018.5,4831.16,74983.46,97.46,20.9,0.097
ENT0091,2025-05-26,22,43769.37,21128.8,22640.57,83,33,0.6545,26399.12,4844.52,6650.85,37894.49,5874.88,74869.65,96.43,44.3,0.047
ENT0091,2025-06-02,23,40139.23,22567.73,17571.5,67,30,0.6777,24224.18,5293.03,6650.85,36168.06,3971.17,72990.23,97.01,50.8,0.02
ENT0091,2025-06-09,24,44241.51,23238.35,21003.16,76,34,0.7096,26694.17,5494.1,6650.85,38839.12,5402.39,71519.19,96.8,49.0,0.011
ENT0091,2025-06-16,25,39834.91,22052.09,17782.82,70,30,0.6662,24035.77,5072.4,6650.85,35759.02,4075.89,69692.44,96.82,59.7,0.022
ENT0091,2025-06-23,26,39454.33,20838.01,18616.32,68,33,0.666,23821.9,5298.41,6650.85,35771.16,3683.17,67988.88,97.46,49.5,0.062
ENT0091,2025-06-30,27,63924.23,35082.8,28841.43,114,39,0.6801,38644.96,5104.02,6650.85,50399.82,13524.4,73800.15,98.7,62.6,0.12
ENT0091,2025-07-07,28,40130.87,21967.53,18163.34,73,30,0.6797,24265.03,5167.72,6650.85,36083.59,4047.28,72436.63,98.87,72.0,0.15
ENT0091,2025-07-14,29,49800.89,26913.78,22887.11,95,38,0.6988,30169.65,5051.47,6650.85,41871.97,7928.92,74170.16,100.78,70.0,0.12
ENT0091,2025-07-21,30,32021.29,19277.03,12744.26,55,26,0.6574,19385.37,5663.57,6650.85,31699.78,321.5,70738.33,100.09,81.6,0.062
ENT0091,2025-07-28,31,40384.91,24557.89,15827.02,70,31,0.6333,24466.46,5141.96,6650.85,36259.27,4125.64,70919.88,100.82,88.4,0.021
ENT0091,2025-08-04,32,35358.69,20927.98,14430.71,65,31,0.6847,21504.39,5256.81,6650.85,33412.06,1946.64,69356.54,104.79,66.7,0.005
ENT0091,2025-08-11,33,54778.16,34764.29,20013.87,98,33,0.7221,33349.32,5184.78,6650.85,45184.95,9593.22,73270.0,105.88,64.5,0.004
ENT0091,2025-08-18,34,33904.76,18121.91,15782.85,55,27,0.6893,20692.91,5407.3,6650.85,32751.07,1153.69,70834.88,108.55,65.4,0.011
ENT0091,2025-08-25,35,36147.99,20541.9,15606.1,61,25,0.7059,22081.32,6028.6,6650.85,34760.77,1387.22,67959.14,109.51,67.2,0.029
ENT0091,2025-09-01,36,31178.31,17608.44,13569.87,54,25,0.7013,19073.11,6118.41,6650.85,31842.37,-664.07,65194.49,111.1,43.2,0.066
ENT0091,2025-09-08,37,30503.26,18215.38,12287.88,58,26,0.7226,18672.4,5264.86,6650.85,30588.12,-84.86,62845.95,111.83,44.8,0.135
ENT0091,2025-09-15,38,35292.25,19011.99,16280.27,68,21,0.7067,21614.44,5435.21,6650.85,33700.5,1591.76,62776.75,112.38,47.2,0.25
ENT0091,2025-09-22,39,39407.11,23533.22,15873.89,66,25,0.716,24127.56,5585.32,6650.85,36363.73,3043.38,63422.89,112.05,19.7,0.412
ENT0091,2025-09-29,40,45826.41,24494.68,21331.73,79,25,0.7551,28089.05,5668.1,6650.85,40408.01,5418.4,65642.73,113.3,16.0,0.612
ENT0091,2025-10-06,41,35037.49,21053.12,13984.37,66,20,0.7501,21465.61,5495.24,6650.85,33611.7,1425.78,63448.81,112.75,15.9,0.821
ENT0091,2025-10-13,42,35368.99,21706.82,13662.17,62,19,0.7182,21696.24,5626.04,6650.85,33973.13,1395.86,62575.31,114.19,10.9,1.007
ENT0091,2025-10-20,43,48806.07,26636.38,22169.69,89,26,0.7236,29989.93,5434.33,6650.85,42075.11,6730.96,65493.41,116.16,15.3,1.146
ENT0091,2025-10-27,44,50117.79,28534.15,21583.63,89,24,0.7299,30819.54,5158.49,6650.85,42628.88,7488.9,68465.84,117.05,9.1,1.219
ENT0091,2025-11-03,45,35199.2,21707.46,13491.74,63,16,0.7242,21643.42,5624.3,6650.85,33918.56,1280.64,67380.09,116.94,0.0,1.198
ENT0091,2025-11-10,46,35044.95,21846.75,13198.2,61,16,0.7405,21563.93,5360.53,6650.85,33575.32,1469.64,66954.1,117.77,6.8,1.057
ENT0091,2025-11-17,47,40359.51,21902.68,18456.84,77,18,0.7491,24827.03,5413.39,6650.85,36891.27,3468.24,67737.92,117.44,0.0,0.808
ENT0091,2025-11-24,48,43503.52,26132.6,17370.91,72,17,0.736,26791.2,4974.93,6650.85,38416.98,5086.53,68601.36,118.77,9.3,0.522
ENT0091,2025-12-01,49,26973.08,16531.66,10441.42,47,16,0.7617,16573.32,5122.86,6650.85,28347.03,-1373.95,65407.43,116.1,0.0,0.282
ENT0091,2025-12-08,50,26998.24,16115.03,10883.21,52,16,0.718,16579.46,5222.39,6650.85,28452.71,-1454.47,63247.61,115.44,0.0,0.134
ENT0091,2025-12-15,51,23582.87,15190.55,8392.31,41,15,0.7279,14444.12,5466.02,6650.85,26560.99,-2978.12,59707.52,112.45,3.7,0.082
ENT0091,2025-12-22,52,17933.12,10554.14,7378.97,31,16,0.7647,10960.63,5823.93,6650.85,23435.4,-5502.29,54205.23,110.11,4.8,0.119
ENT0091,2025-12-29,1,26375.64,15769.83,10605.81,51,14,0.7873,16140.89,5535.28,6650.85,28327.01,-1951.38,52253.85,111.5,2.8,0.205
ENT0091,2026-01-05,2,33098.14,19725.48,13372.66,61,17,0.752,20267.51,5275.4,6650.85,32193.76,904.38,53158.23,112.2,0.0,0.251
ENT0091,2026-01-12,3,22794.77,14326.87,8467.91,44,14,0.728,13939.19,5067.13,6650.85,25657.17,-2862.4,50295.83,110.67,3.3,0.201
ENT0091,2026-01-19,4,18500.98,11442.75,7058.22,38,15,0.7201,11286.83,5666.37,6650.85,23604.05,-5103.08,45192.76,108.09,0.0,0.103
ENT0091,2026-01-26,5,28303.41,18627.2,9676.2,45,19,0.7326,17195.32,5409.26,6650.85,29255.43,-952.02,44240.73,103.69,1.5,0.035
ENT0091,2026-02-02,6,18967.85,11891.62,7076.23,32,13,0.7632,11508.82,4536.45,6650.85,22696.12,-3728.27,40512.46,102.36,0.0,0.016
ENT0091,2026-02-09,7,20270.4,12928.3,7342.11,33,18,0.7458,12326.77,5608.48,6650.85,24586.11,-4315.7,36196.76,104.69,2.8,0.042
ENT0091,2026-02-16,8,21220.45,13915.42,7305.03,39,15,0.7085,12902.52,5424.08,6650.85,24977.45,-3757.0,32439.76,104.53,0.0,0.124
ENT0091,2026-02-23,9,21249.69,13392.61,7857.08,42,18,0.7382,12902.84,4781.16,6650.85,24334.85,-3085.16,29354.61,103.12,0.0,0.242
ENT0091,2026-03-02,10,38120.52,26343.69,11776.84,58,24,0.7574,23144.09,5491.81,6650.85,35286.76,2833.77,32188.37,103.0,4.9,0.307
ENT0091,2026-03-09,11,32480.65,22299.62,10181.03,52,22,0.75,19670.07,5346.15,6650.85,31667.08,813.57,33001.95,100.42,2.4,0.26
ENT0091,2026-03-16,12,45010.34,31101.11,13909.23,72,25,0.7508,27231.01,4984.55,6650.85,38866.41,6143.92,39145.87,99.44,0.0,0.171
ENT0091,2026-03-23,13,35648.53,23035.29,12613.24,60,23,0.7379,21556.9,5894.84,6650.85,34102.59,1545.94,40691.81,98.96,10.8,0.138
ENT0091,2026-03-30,14,46953.99,34209.29,12744.7,84,28,0.6939,28374.91,5441.54,6650.85,40467.3,6486.69,47178.5,98.32,0.5,0.179
ENT0091,2026-04-06,15,30468.65,19257.99,11210.67,61,23,0.7012,18421.05,5196.01,6650.85,30267.9,200.75,47379.25,98.77,4.7,0.255
